	row ID	row m/z	retention time (min)	LQ-01-61-78_pos.mzXML	annotation	status	MF (sirius)	adduct (sirius)	Compound name (sirius)
254	10087	421.157	4.21	0.0006663300010236793	non anotated	not interesting	C18H14O8	[M + H]+	not available
255	2536	229.1433	4.22	0.00037232121464331273	non anotated	not interesting	C10H18O4	[M - H2O + H]+	sebacate
256	12160	470.1913	4.22	0.00016178796345524244	non anotated	not interesting	C27H31NO9	[M + H]+	Feudomycin A
257	11870	463.1837	4.22	0.0006626147155692783	non anotated	not interesting	C20H32O3	[M - H4O2 + H]+	6-tridecyl phenol
258	12630	483.3102	4.23	7.536605708360702e-05	non anotated	not interesting	C20H29NO	[M + H]+	not available
259	15760	783.3328	4.23	0.00022551047483722916	non anotated	not interesting	not available	not available	not available
260	15750	778.328	4.23	0.0005783697716196523	non anotated	not interesting	not available	not available	not available
261	10668	434.682	4.23	0.0006831598321577469	non anotated	not interesting	C33H42O11	[M + H]+	not available
262	15905	867.3528	4.23	0.0003497164240011222	non anotated	not interesting	not available	not available	not available
263	11577	455.3518	4.24	0.00014237614653771707	annotated	not interesting	C19H30O3	[M - H2O + H]+	4.alpha.-Hydroxy-19-nor-ent-kauran-17-oic acid
264	10679	435.1538	4.24	0.0014862859790283072	non anotated	not interesting	C27H22O5	[M + H]+	Pulveraven A
265	9603	407.1756	4.24	0.00037486531178261204	non anotated	not interesting	C24H36O3	[M - H2O + H]+	3-Oxochol-4-en-24-oic acid
266	15363	658.2481	4.25	0.0002534608448423934	non anotated	not interesting	not available	not available	not available
267	15772	790.3266	4.25	0.0076158045314086795	non anotated	specific non annotated	not available	not available	not available
268	15811	812.3084	4.25	0.0008608240614907806	non anotated	not interesting	not available	not available	not available
269	12376	475.3766	4.25	0.0010070228582984768	non anotated	not interesting	not available	not available	not available
270	9369	399.1779	4.25	0.0012297003170714165	non anotated	not interesting	C36H68O7	[M - H2O + H]+	not available
271	12297	473.3621	4.25	0.000522039764488693	annotated	not interesting	C16H30O2	[M + H]+	zoomarate
272	4291	280.2636	4.25	0.00016209928383976627	non anotated	not interesting	not available	not available	not available
273	15863	841.3736	4.26	0.014933043777748763	non anotated	specific non annotated	not available	not available	not available
274	10100	421.1911	4.26	0.0494517813920272	non anotated	specific non annotated	C27H46O2	[M - H2O + H]+	Cerebrosterin
275	15776	792.3404	4.26	0.003682371584417189	non anotated	not interesting	not available	not available	not available
276	15868	843.3797	4.26	0.0018295468098719016	non anotated	not interesting	not available	not available	not available
277	15902	863.355	4.26	0.0005472570321037746	non anotated	not interesting	not available	not available	not available
278	15635	732.3214	4.26	0.002316765274349157	non anotated	not interesting	not available	not available	not available
279	15864	841.8753	4.26	0.0016967637973413607	non anotated	not interesting	not available	not available	not available
280	15818	816.3065	4.27	0.0005930346181050409	non anotated	not interesting	not available	not available	not available
281	11777	459.3827	4.27	9.430962189851537e-05	annotated	not interesting	C24H28O11	[M - H4O2 + H]+	Picroside I
282	8222	356.1593	4.27	0.0004234817346108619	non anotated	not interesting	C27H46O5	[M - H4O2 + H]+	Coprocholate
283	13481	509.2528	4.27	4.801996701448715e-05	non anotated	not interesting	C12H10O6	[M + Na]+	2-(2,4,6-trihydroxyphenyl)benzene-1,3,5-triol
284	6378	316.3213	4.28	0.00033835599058986267	non anotated	not interesting	not available	not available	not available
285	10479	428.1805	4.29	0.0004960654869059428	non anotated	not interesting	C36H64O8	[M - H4O2 + H]+	not available
286	11686	457.3674	4.29	0.00023947917505807192	annotated	not interesting	not available	not available	not available
287	10657	434.18	4.29	0.0005772901614205303	non anotated	not interesting	C9H4O2	[M + H3N + H]+	not available
288	1488	200.201	4.29	0.00019475371734429487	non anotated	not interesting	C21H20O6	[M + H3N + H]+	Spectrum2_001714
289	4160	277.2164	4.29	0.00025999590553876117	non anotated	not interesting	C13H18O7	[M + H3N + H]+	Salicine
290	5322	299.2583	4.3	7.679464178553568e-05	non anotated	not interesting	C22H32O3	[M + Na]+	not available
291	4336	281.2476	4.3	6.395440943747759e-05	annotated	not interesting	C15H14O5	[M + H]+	not available
292	15687	754.3057	4.32	0.0001796415650251494	non anotated	not interesting	not available	not available	not available
293	15713	762.332	4.32	0.00020715704493989577	non anotated	not interesting	not available	not available	not available
294	15551	704.3275	4.32	0.0003721183921451632	non anotated	not interesting	not available	not available	not available
295	10071	419.3526	4.33	0.00012989888112783534	non anotated	not interesting	C17H24O3	[M + K]+	(1R,4aR,4bR,10aR)-1,4a-dimethyl-7-oxo-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid
296	10684	435.1886	4.36	0.0018923710928017883	non anotated	not interesting	C10H8N2OS	[M + H]+	1H-Indole, 3-isothiocyanato-4-methoxy-
297	12455	477.3937	4.36	5.0096055053883906e-05	annotated	not interesting	C15H26O	[M + H]+	not available
298	10890	439.3577	4.36	0.0004032520411969325	annotated	not interesting	C30H48O3	[M + H]+	Mairin
299	15608	720.3228	4.36	0.00035497898685537995	non anotated	not interesting	not available	not available	not available
300	15805	809.3498	4.37	0.000443712671294493	non anotated	not interesting	not available	not available	not available
301	9127	389.1294	4.37	0.00026978237646138554	non anotated	not interesting	C36H38O7	[M + H3N + H]+	Myristinis D
302	9358	398.1368	4.37	0.0002494996745483577	non anotated	not interesting	C12H15ClN2	[M + H]+	3-(6-chloropyridin-3-yl)-7-methyl-7-azabicyclo[2.2.1]heptane
303	3346	255.2322	4.37	0.00042883095901455196	annotated	not interesting	C10H16	[M + H]+	Sabenene
304	9370	399.1785	4.37	0.003312810230718674	non anotated	not interesting	C15H10O7	[M + H]+	Quertine
305	9537	405.1785	4.37	0.001321886646240453	non anotated	not interesting	C34H60O6	[M + Na]+	not available
306	15792	804.3437	4.37	0.00042017664338962285	non anotated	not interesting	not available	not available	not available
307	15528	698.2808	4.37	0.0026065631345061004	non anotated	not interesting	not available	not available	not available
308	15781	797.3493	4.37	0.0013112585269396061	non anotated	not interesting	not available	not available	not available
309	9760	409.644	4.37	0.00039458396483689636	non anotated	not interesting	C21H36O4	[M + Na]+	not available
310	15838	826.3257	4.37	0.00020446070377440115	non anotated	not interesting	not available	not available	not available
311	12018	467.2796	4.39	0.00013073306423662197	non anotated	not interesting	C28H42O4	[M + Na]+	Triptocalline A
312	12387	475.3781	4.39	0.00010647274131091495	non anotated	not interesting	not available	not available	not available
313	12308	473.3628	4.39	0.0002771723150558468	annotated	not interesting	not available	not available	not available
314	6380	316.3218	4.39	4.626904203749714e-05	non anotated	not interesting	C24H26O12	[M - H4O2 + H]+	not available
315	3795	269.2114	4.4	0.00019394645667577528	non anotated	not interesting	C16H9NO2	[M + Na]+	not available
316	11241	446.2759	4.41	0.00047029024549997804	non anotated	not interesting	C28H40O12	[M + K]+	not available
317	11590	455.3524	4.41	0.00019711339237702937	annotated	not interesting	not available	not available	not available
318	10511	429.2484	4.41	0.00029450075385254295	non anotated	not interesting	C29H48O3	[M - H2O + H]+	not available
319	4293	280.264	4.42	0.0003260292258029809	non anotated	not interesting	not available	not available	not available
320	15641	734.3387	4.42	0.0029362754337757574	non anotated	not interesting	not available	not available	not available
321	10727	436.1626	4.42	0.00047467110408671583	non anotated	not interesting	C14H26O	[M + H3N + H]+	not available
322	15777	792.3444	4.42	0.0015064289261244154	non anotated	not interesting	not available	not available	not available
323	15797	806.3554	4.44	0.0027950451947940038	non anotated	not interesting	not available	not available	not available
324	15425	672.2654	4.44	0.002962937182991271	non anotated	not interesting	not available	not available	not available
325	10149	421.648	4.46	0.00016049736473652126	non anotated	not interesting	C35H40O12	[M + Na]+	not available
326	15727	768.3207	4.46	0.00020010660374237884	non anotated	not interesting	not available	not available	not available
327	15670	746.3386	4.46	0.003497954846516965	non anotated	not interesting	not available	not available	not available
328	11809	460.656	4.46	0.00041349613144061166	non anotated	not interesting	C12H20O2	[M - H4O2 + H]+	Dodecadienoic acid
329	9859	413.1578	4.46	0.0005040674532671803	non anotated	not interesting	C18H30O7	[M + H3N + H]+	not available
330	11029	442.1625	4.46	0.0022982760454930457	non anotated	not interesting	C24H42O3	[M + H3N + H]+	not available
331	15839	826.3259	4.46	0.0012382977531074943	non anotated	not interesting	not available	not available	not available
332	15793	804.344	4.46	0.009721386318864567	non anotated	specific non annotated	not available	not available	not available
333	10571	430.6546	4.46	0.00014596948701367515	non anotated	not interesting	C13H21NO5	[M + H]+	not available
334	11699	457.3679	4.47	0.0004990336237819	annotated	not interesting	C18H34O2	[M + H]+	cis-8-oleic acid
335	7133	329.6599	4.47	0.00032865094253024585	non anotated	not interesting	C36H70O9	[M - H2O + H]+	1-(O-alpha-D-glucopyranosyl)-3-keto-(1,27R,29R)-triacontanetriol
336	2719	235.1696	4.47	0.0001974470520576018	annotated	not interesting	C28H54O8	[M - H4O2 + H]+	not available
337	6892	325.1443	4.48	0.0013427403762762316	non anotated	not interesting	C8H14O5	[M + H3N + H]+	3-(3-hydroxybutanoyloxy)butanoic acid
338	6194	313.2377	4.49	0.0001241630394055077	non anotated	not interesting	C14H18ClNO	[M + Na]+	(5Z)-3-(2-chloroethyl)-5-[[(1S)-cyclohex-2-en-1-yl]methylidene]-4-methylpyrrol-2-one
339	7473	336.6521	4.49	0.001752720484488264	non anotated	not interesting	C14H13N3	[M + H]+	not available
340	4171	277.2168	4.49	0.0001623465249736209	non anotated	not interesting	not available	not available	not available
341	5080	295.2275	4.49	0.00026342180866764696	non anotated	not interesting	not available	not available	not available
342	14011	533.2519	4.49	0.0009770810810486642	non anotated	not interesting	C28H42O6	[M + Na]+	not available
343	13538	511.27	4.49	0.018467384042330254	non anotated	not interesting	C16H26O2	[M - H2O + H]+	Sclareolide
344	11598	455.3528	4.5	0.00018671150295207885	annotated	not interesting	C31H30O8	[M - H2O + H]+	not available
345	13218	499.2696	4.5	0.000897415381971581	non anotated	not interesting	C15H10O4	[M + K]+	Spectrum_001464
346	5852	308.1497	4.5	0.00035482438344236445	non anotated	not interesting	not available	not available	not available
347	7058	328.6632	4.5	0.00023847007803032524	non anotated	not interesting	C24H40O2	[M + H]+	Aglaiabbreviatin C
348	6350	316.1385	4.5	0.0006254316834788722	non anotated	not interesting	C16H18O4	[M + H]+	2,2'',4,4''-tetramethoxybiphenyl
349	12625	483.2748	4.5	0.00032226474642697514	non anotated	not interesting	C25H41NO3	[M - H4O2 + H]+	2-(octadecanoylamino)benzoate
350	6836	324.1233	4.5	0.0002644610126014648	non anotated	not interesting	not available	not available	not available
351	6820	323.6207	4.5	0.00021329809086290095	non anotated	not interesting	not available	not available	not available
352	13486	509.2541	4.51	0.000403942112393618	non anotated	not interesting	C27H46O3	[M + H]+	Dormatinol
353	12301	473.3624	4.52	0.00038832947055361384	annotated	not interesting	C17H25N	[M + H]+	not available
354	13067	495.2743	4.52	0.0002414752163079719	non anotated	not interesting	C11H17NO10S	[M + Na]+	not available
355	9016	384.1729	4.53	0.00015146452434846723	non anotated	not interesting	C33H47Cl2NO11	[M + Na]+	not available
356	9535	405.1704	4.54	0.00011875115420885362	non anotated	not interesting	C30H46O3	[M + Na]+	Katononic acid
357	12632	483.3103	4.54	0.00026049831647643155	non anotated	not interesting	C14H22O3	[M + H]+	not available
358	10233	423.3622	4.55	0.00014766177487055373	annotated	not interesting	C21H38O3	[M + Na]+	not available
359	15694	756.32	4.55	0.00029280561212657646	non anotated	not interesting	not available	not available	not available
360	15466	682.2865	4.55	0.0005866477155985306	non anotated	not interesting	not available	not available	not available
361	9584	406.1863	4.56	0.003413492471650195	non anotated	not interesting	C24H40O4	[M - H4O2 + H]+	Chenodal
362	12383	475.3779	4.56	0.00046042272469525676	non anotated	not interesting	C11H18O4	[M - H4O2 + H]+	Hexylitaconic Acid
363	15810	811.3648	4.56	0.0014343048162892675	non anotated	not interesting	not available	not available	not available
364	15640	734.3386	4.56	0.0022222486904295083	non anotated	not interesting	not available	not available	not available
365	15715	762.3331	4.56	0.00042343271022603484	non anotated	not interesting	not available	not available	not available
366	9602	407.16	4.56	0.00021710879726690517	non anotated	not interesting	not available	not available	not available
367	11249	447.1888	4.57	0.00015423044340744798	non anotated	not interesting	C19H34O	[M + H3N + H]+	6Z,9Z-Nonadecadien-3-one
368	5131	296.2582	4.58	0.00022498523859808137	non anotated	not interesting	not available	not available	not available
369	4245	279.232	4.58	0.0016596447936405904	non anotated	not interesting	C27H44O3	[M - H4O2 + H]+	Osteo D
370	9925	414.1656	4.58	0.0005756545836157255	non anotated	not interesting	C18H24O2	[M + Na]+	not available
371	12198	471.2752	4.58	0.0002593185948101956	non anotated	not interesting	not available	not available	not available
372	15669	746.3385	4.58	0.00804577975064684	non anotated	specific non annotated	not available	not available	not available
373	15726	768.3207	4.6	0.0011529624898856342	non anotated	not interesting	not available	not available	not available
374	8906	381.1335	4.6	0.00013060399306229803	non anotated	not interesting	C17H18O7	[M + Na]+	Biacangelicin
375	9860	413.1597	4.6	0.0009466505292693183	non anotated	not interesting	C30H48O7	[M + H]+	(1S,4aR,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid
376	10620	431.6535	4.6	0.00019425236883709683	non anotated	not interesting	C21H20O6	[M - H2O + H]+	not available
377	12293	473.362	4.62	0.0003848622739169549	annotated	not interesting	not available	not available	not available
378	13592	513.284	4.65	0.00012000188917995854	non anotated	not interesting	not available	not available	not available
379	8495	365.1362	4.66	0.0005758876966847884	non anotated	not interesting	C20H36O3	[M - H4O2 + H]+	not available
380	4342	281.2479	4.66	0.00023655007402513414	non anotated	not interesting	C8H16O6	[M - H4O2 + H]+	6-(hydroxymethyl)-3,4-dimethoxyoxane-2,5-diol
381	15409	668.2706	4.66	0.000720622430394251	non anotated	not interesting	not available	not available	not available
382	5319	299.2582	4.66	0.00012775980734998425	non anotated	not interesting	not available	not available	not available
383	557	163.0753	4.68	0.00043741494513294794	non anotated	not interesting	not available	not available	not available
384	14076	537.2825	4.68	0.0004528759645816076	non anotated	not interesting	C13H14O3	[M + H]+	7-ethoxy-3,4-dimethylchromen-2-one
385	9158	391.1813	4.68	0.00017337494321104972	non anotated	not interesting	C12H10O5	[M + H]+	not available
386	10078	420.1841	4.68	0.0002801887981695212	non anotated	not interesting	C19H24O6	[M - H2O + H]+	not available
387	11575	455.3518	4.68	0.0003124526641484964	annotated	not interesting	C17H18N2O2	[M + K]+	not available
388	7544	338.6675	4.68	0.0002992248396453301	non anotated	not interesting	C30H48N2O2	[M - H4O2 + H]+	not available
389	4158	277.2162	4.69	0.000163125670793205	non anotated	not interesting	not available	not available	not available
390	5070	295.2269	4.69	0.0010233961268907362	annotated	not interesting	not available	not available	not available
391	4247	279.2321	4.69	0.00032505718668918285	non anotated	not interesting	C21H36O5	[M + Na]+	not available
392	7720	343.1537	4.69	0.0004264543076991638	non anotated	not interesting	C15H22O	[M + H]+	(4aS,8aS)-5,8a-dimethyl-3-propan-2-ylidene-4,4a,7,8-tetrahydro-1H-naphthalen-2-one
393	3553	262.1437	4.69	0.0001834682926546274	non anotated	not interesting	C15H10O5	[M + H]+	apigenin
394	6441	317.2088	4.69	0.00017800793689328593	non anotated	not interesting	C24H28O11	[M - H2O + H]+	1-O-methylnyasicoside
395	13652	515.3006	4.69	0.0017793311466214913	non anotated	not interesting	C30H30O12	[M + H3N + H]+	not available
396	8367	360.1807	4.7	0.00014504210388707067	non anotated	not interesting	not available	not available	not available
397	12548	481.2942	4.7	0.0007746425837001574	non anotated	not interesting	C15H24N2O2	[M + Na]+	not available
398	7179	330.6695	4.71	5.1786003303232974e-05	non anotated	not interesting	C27H29N3O7	[M + Na]+	not available
399	1656	205.1951	4.71	0.0003473449153013182	annotated	not interesting	C20H22O9	[M + H]+	Arthromerin A
400	3221	251.2006	4.71	0.00044069079126006825	annotated	not interesting	C23H33NO	[M + H]+	4(1H)-Quinolone, 1-methyl-2-(8-tridecenyl)-
401	12683	484.4152	4.71	0.0006881976740134281	non anotated	not interesting	C18H28O3	[M + H]+	not available
402	10876	439.3571	4.71	0.00017536769544746617	annotated	not interesting	not available	not available	not available
403	12487	479.2793	4.72	0.0007082106994257121	non anotated	not interesting	C30H36O12	[M + H]+	not available
404	11119	443.3881	4.73	0.0002726108545912639	annotated	not interesting	C29H54N2O3	[M + K]+	not available
405	12384	475.3779	4.73	0.00023798583860958997	non anotated	not interesting	not available	not available	not available
406	4343	281.2479	4.74	8.096582011147402e-05	annotated	not interesting	C10H12O5	[M + H]+	Eudesmic acid
407	11848	461.3988	4.74	0.00018620026479952665	annotated	not interesting	C17H30O4	[M + H3N + H]+	not available
408	5988	310.156	4.75	0.00011535511780893743	non anotated	not interesting	C20H30	[M + H]+	(1E,3Z,6E,10Z,14S)-3,7,11-trimethyl-14-prop-1-en-2-ylcyclotetradeca-1,3,6,10-tetraene
409	15731	770.3354	4.76	0.00042930662269995867	non anotated	not interesting	not available	not available	not available
410	13221	499.3048	4.76	0.0007698630593811276	non anotated	not interesting	C23H28O7	[M + H]+	not available
411	1185	191.1794	4.76	4.9359358417772905e-05	annotated	not interesting	not available	not available	not available
412	15678	748.3536	4.76	0.002048840088516899	non anotated	not interesting	not available	not available	not available
413	15552	704.3278	4.76	0.0003651865136673782	non anotated	not interesting	not available	not available	not available
414	12008	467.2789	4.77	0.0019666407470684617	non anotated	not interesting	C19H28O4	[M + H3N + H]+	[(1S,5S,7S)-7-acetyloxy-2,8-dimethylidene-5-prop-1-en-2-ylcyclodecyl] acetate
415	13144	497.2895	4.77	0.0022988351777852413	non anotated	not interesting	not available	not available	not available
416	5068	295.2268	4.78	0.0007198357232343904	non anotated	not interesting	C19H22N2O9	[M + H]+	not available
417	10110	421.2738	4.78	0.001173565729332656	non anotated	not interesting	not available	not available	not available
418	4156	277.2162	4.78	0.00013050045412666563	annotated	not interesting	C22H40O4	[M - H2O + H]+	not available
419	6250	314.6564	4.78	0.00030481424115047886	non anotated	not interesting	not available	not available	not available
420	15870	844.375	4.78	0.00011668302592116052	non anotated	not interesting	not available	not available	not available
421	6440	317.2088	4.78	0.00011256750369366258	non anotated	not interesting	C32H24O10	[M + H]+	not available
422	13650	515.3004	4.79	0.0003260789565910477	non anotated	not interesting	C30H46O4	[M + Na]+	not available
423	8121	353.23	4.8	0.00017834798811037017	non anotated	not interesting	C30H50O4	[M + Na]+	17-[(2E)-5-hydroxy-6-methylhepta-2,6-dien-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,6,12-triol
424	12682	484.4151	4.82	0.00011984609900950053	non anotated	not interesting	not available	not available	not available
425	12486	479.2793	4.82	0.0006285972459322285	non anotated	not interesting	C27H44O2	[M + Na]+	Cholest-4-en-25-ol-3-one
426	1473	200.0831	4.84	0.00019606394277062465	non anotated	not interesting	C15H28O3	[M - H4O2 + H]+	not available
427	6421	317.1152	4.84	0.0002179242409105521	non anotated	not interesting	not available	not available	not available
428	1795	209.0885	4.84	0.0002865949713564073	non anotated	not interesting	not available	not available	not available
429	6849	324.2171	4.84	0.00022299856142952531	non anotated	not interesting	C13H18O	[M - H2O + H]+	3-Heptanone, 7-phenyl-
430	2333	223.0964	4.84	0.0001282501472690966	non anotated	not interesting	not available	not available	not available
431	5480	302.0698	4.84	0.0001822186935799317	non anotated	not interesting	C32H40O14	[M - H2O + H]+	2H-3,9a-Methano-1-benzoxepin-4,5,6,7,9,10-hexol, 5a-[(acetyloxy)methyl]octahydro-2,2,9-trimethyl-, 4,6,7,10-tetraacetate-5-benzoate, [3R-(3.alpha.,4.alpha.,5.alpha.,5a.alpha.,6.alpha.,7.alpha.,9.beta.,9a.alpha.,10R*)]-
432	15549	704.2679	4.85	0.0006761886494037115	non anotated	not interesting	not available	not available	not available
433	9234	394.1588	4.85	0.00020543415569467837	non anotated	not interesting	C16H27NO10	[M - H4O2 + H]+	not available
434	15465	682.2859	4.85	0.007111554119702447	non anotated	specific non annotated	not available	not available	not available
435	9141	390.1389	4.85	0.0005279402094682956	non anotated	not interesting	not available	not available	not available
436	9462	401.6468	4.85	0.0007161093896333222	non anotated	not interesting	C11H17N3O5S	[M + K]+	5-methylaminomethyl-2-thiouridine
437	9412	399.6265	4.85	0.0001904025446472974	non anotated	not interesting	C21H27NO5	[M + K]+	not available
438	5071	295.2269	4.85	0.00045773534072284005	non anotated	not interesting	not available	not available	not available
439	10231	423.3622	4.86	0.00045485389365244465	annotated	not interesting	C26H20N4O5	[M + H]+	not available
440	12377	475.3775	4.87	0.0001320746144082079	non anotated	not interesting	not available	not available	not available
441	10875	439.3571	4.87	0.000256350825263923	annotated	not interesting	C30H48O7	[M + H3N + H]+	(1S,4aR,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid
442	1658	205.1952	4.88	0.00016909894877242183	annotated	not interesting	C30H40O9	[M - H4O2 + H]+	Spectrum_000500
443	7134	329.6622	4.89	0.0002987035592643239	non anotated	not interesting	C11H14O2	[M + H]+	3-(4-ethylphenyl)propanoate
444	13148	497.29	4.89	0.0016563137350362645	non anotated	not interesting	C14H26O5	[M - H4O2 + H]+	not available
445	15601	718.3435	4.89	0.0004291453932245559	non anotated	not interesting	not available	not available	not available
446	8907	381.1335	4.89	0.0008511253993164495	non anotated	not interesting	C32H45N9O8	[M + K]+	not available
447	12299	473.3622	4.89	0.00011974227186134636	annotated	not interesting	not available	not available	not available
448	13738	519.2719	4.89	0.0003697276127649833	non anotated	not interesting	not available	not available	not available
449	4340	281.2478	4.89	6.190573549500265e-05	annotated	not interesting	not available	not available	not available
450	11689	457.3675	4.91	0.0005668495215394691	annotated	not interesting	not available	not available	not available
451	6190	313.2374	4.92	0.0005015023618236005	non anotated	not interesting	C21H32O5	[M + H]+	not available
452	1754	207.1746	4.92	0.0002256727667431043	non anotated	not interesting	C17H28O2	[M + H]+	Pyrulic acid
453	12552	481.295	4.93	0.0006056644016255748	non anotated	not interesting	C30H37NO11	[M + Na]+	Nothramicin
454	6634	319.7146	4.94	0.0003708302799658454	non anotated	not interesting	C22H32O3	[M - H4O2 + H]+	(+/-)-10-hydroxy-4Z,7Z,11E,13Z,16Z,19Z-docosahexaenoic acid
455	13046	494.421	4.94	0.0002231327780450464	non anotated	not interesting	C22H42O7	[M - H4O2 + H]+	[(2R,3R,4S,5R,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl hexadecanoate
456	11790	459.3831	4.95	0.0010887214728745665	annotated	not interesting	C14H18O7	[M - H4O2 + H]+	not available
457	13739	519.2721	4.95	0.00014176976152001873	non anotated	not interesting	C27H46O3	[M + Na]+	Dormatinol
458	8123	353.2303	4.95	0.0004266472405519591	non anotated	not interesting	C26H42O4	[M + Na]+	Dinopol 235
459	13228	499.3054	4.96	0.0004133803378215789	non anotated	not interesting	not available	not available	not available
460	11847	461.3984	4.96	0.00015283084949447188	annotated	not interesting	not available	not available	not available
461	12954	491.3718	4.97	6.467416369829041e-05	non anotated	not interesting	C25H31N3O5	[M - H2O + H]+	moiramide B
462	12458	477.3944	4.97	0.0004118521615653207	annotated	not interesting	C25H30O9	[M + Na]+	not available
463	1664	205.1953	4.97	0.0001303484163702163	annotated	not interesting	C29H48N4O6	[M + H]+	Glidobactin C
464	7180	330.6699	4.97	0.000150284144314412	non anotated	not interesting	C31H52O2	[M - H2O + H]+	not available
465	12199	471.2756	4.97	0.00030630297184983866	non anotated	not interesting	not available	not available	not available
466	11007	441.3729	4.98	0.0011963029847103332	annotated	not interesting	not available	not available	not available
467	5203	297.2429	4.98	0.0005740883463529184	non anotated	not interesting	C19H28O3	[M - H2O + H]+	16a-Hydroxy-DHEA
468	4248	279.2321	4.98	0.00013931279498190273	annotated	not interesting	C30H46O6	[M + H3N + H]+	medicagenate
469	11886	463.2855	4.98	0.00020169069887908262	non anotated	not interesting	C17H26O3	[M - H2O + H]+	not available
470	13595	513.2854	4.99	0.00016766688291532846	non anotated	not interesting	C20H20O14	[M - H4O2 + H]+	2,5-Digalloylglucose
471	6725	321.6649	4.99	0.0012074859696278091	non anotated	not interesting	C20H28O4	[M + Na]+	Marrubiin
472	13241	499.3761	4.99	0.0006692425015804868	non anotated	not interesting	C12H10N2OS	[M + H]+	ACMC-20mvsq
473	7613	340.1592	4.99	0.00019863601347821155	non anotated	not interesting	not available	not available	not available
474	12555	481.2954	5.0	0.01575792496867655	non anotated	not interesting	not available	not available	not available
475	7701	342.1789	5.0	0.0001403190579198522	non anotated	not interesting	not available	not available	not available
476	12491	479.2801	5.01	0.00015499981825742217	non anotated	not interesting	C30H52O4	[M + K]+	(3S,3aS,5aR,5bR,7aS,11S,11aS,11bS,12R,13aR,13bS)-11a-(hydroxymethyl)-3-(2-hydroxypropan-2-yl)-5a,5b,8,8,13b-pentamethyl-1,2,3,3a,4,5,6,7,7a,9,10,11,11b,12,13,13a-hexadecahydrocyclopenta[a]chrysene-11,12-diol
477	9088	387.1681	5.01	0.0001891926906444737	non anotated	not interesting	C12H10O6	[M + H]+	not available
478	5989	310.1565	5.02	0.00020163472348637795	non anotated	not interesting	C28H46O	[M - H2O + H]+	Crinosterol
