name,directoryName,pathway,pathwayProbability,superclass,superclassProbability,class,classProbability,ClassyFirePrediction,ClassyFirePredictionProbability
3692,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3397_Celastraceae_pos_SIRIUS_3692,Terpenoids,0.9642177224159241,Steroids,0.7217129468917847,N/A,0.0,3-oxosteroids,0.7226130962371826
3693,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3398_Celastraceae_pos_SIRIUS_3693,Terpenoids,0.8060358166694641,Steroids,0.04192427545785904,Cholane steroids,0.3309745192527771,"Amino acids, peptides, and analogues",0.5562703609466553
3694,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3399_Celastraceae_pos_SIRIUS_3694,Terpenoids,0.9904441833496094,Triterpenoids,0.953608512878418,N/A,0.0,Triterpenoids,0.9461442232131958
348,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/339_Celastraceae_pos_SIRIUS_348,Shikimates and Phenylpropanoids,0.8335289359092712,N/A,0.0,N/A,0.0,Benzoic acids and derivatives,0.5474485754966736
34,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/33_Celastraceae_pos_SIRIUS_34,Alkaloids,0.8603555560112,N/A,0.0,N/A,0.0,1-hydroxy-2-unsubstituted benzenoids,0.5125914812088013
3695,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3400_Celastraceae_pos_SIRIUS_3695,Terpenoids,0.9961695075035095,Steroids,0.9818472266197205,Cholestane steroids,0.5467693209648132,"Hydroxy bile acids, alcohols and derivatives",0.7215185761451721
3696,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3401_Celastraceae_pos_SIRIUS_3696,Terpenoids,0.9905068278312683,Triterpenoids,0.9602622389793396,Oleanane triterpenoids,0.5131213068962097,Triterpenoids,0.901991069316864
3697,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3402_Celastraceae_pos_SIRIUS_3697,Terpenoids,0.9631608724594116,Diterpenoids,0.9480939507484436,Abietane diterpenoids,0.3307872712612152,Diterpenoids,0.9614770412445068
3698,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3403_Celastraceae_pos_SIRIUS_3698,Terpenoids,0.9919521808624268,Triterpenoids,0.978489100933075,N/A,0.0,Triterpenoids,0.9855465292930603
3699,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3404_Celastraceae_pos_SIRIUS_3699,Shikimates and Phenylpropanoids,0.998619019985199,Flavonoids,0.998944878578186,Flavones,0.7975030541419983,Biflavonoids and polyflavonoids,0.8299460411071777
3700,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3405_Celastraceae_pos_SIRIUS_3700,Terpenoids,0.9840364456176758,Steroids,0.7652287483215332,Cholane steroids,0.37067171931266785,"Trihydroxy bile acids, alcohols and derivatives",0.7832518219947815
3701,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3406_Celastraceae_pos_SIRIUS_3701,Shikimates and Phenylpropanoids,0.9992592334747314,Flavonoids,0.9914828538894653,Flavones,0.9967837333679199,Flavonoid 8-C-glycosides,0.7219591736793518
3702,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3407_Celastraceae_pos_SIRIUS_3702,Terpenoids,0.7835076451301575,Diterpenoids,0.4098719358444214,Labdane diterpenoids,0.5552583932876587,Prenol lipids,0.6569966077804565
3703,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3408_Celastraceae_pos_SIRIUS_3703,Shikimates and Phenylpropanoids,0.9999805092811584,Flavonoids,0.9999567866325378,Flavones,0.99443519115448,Biflavonoids and polyflavonoids,0.9682978987693787
3704,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3409_Celastraceae_pos_SIRIUS_3704,Terpenoids,0.9786984920501709,Steroids,0.7377381324768066,N/A,0.0,3-hydroxysteroids,0.6130638122558594
349,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/340_Celastraceae_pos_SIRIUS_349,Fatty acids,0.9968685507774353,Spingolipids,0.9650200605392456,Ceramides,0.7357082962989807,Ceramides,0.9440197944641113
3705,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3410_Celastraceae_pos_SIRIUS_3705,Shikimates and Phenylpropanoids,0.9991456866264343,Flavonoids,0.9987171292304993,Flavones,0.8387070894241333,Biflavonoids and polyflavonoids,0.8295888304710388
3707,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3412_Celastraceae_pos_SIRIUS_3707,Terpenoids,0.8882989287376404,Sesquiterpenoids,0.44710540771484375,N/A,0.0,Prenol lipids,0.5158878564834595
3708,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3413_Celastraceae_pos_SIRIUS_3708,Terpenoids,0.985558807849884,Monoterpenoids,0.9708921313285828,Menthane monoterpenoids,0.3998035192489624,Monoterpenoids,0.8408297300338745
3709,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3414_Celastraceae_pos_SIRIUS_3709,Terpenoids,0.9965137243270874,Steroids,0.9571662545204163,Cholestane steroids,0.48916366696357727,3-hydroxysteroids,0.8072008490562439
3710,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3415_Celastraceae_pos_SIRIUS_3710,Terpenoids,0.996254026889801,Triterpenoids,0.9222201704978943,"Lanostane, Tirucallane and Euphane triterpenoids",0.7676265239715576,Triterpenoids,0.6571527123451233
3711,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3416_Celastraceae_pos_SIRIUS_3711,Terpenoids,0.9971056580543518,Triterpenoids,0.6462804079055786,N/A,0.0,Triterpenoids,0.859292209148407
3713,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3418_Celastraceae_pos_SIRIUS_3713,Terpenoids,0.9950552582740784,Diterpenoids,0.8846269249916077,Labdane diterpenoids,0.9538965821266174,Triterpenoids,0.7758134603500366
3714,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3419_Celastraceae_pos_SIRIUS_3714,Terpenoids,0.9297543168067932,Meroterpenoids,0.6243832111358643,N/A,0.0,Triterpenoids,0.5538248419761658
350,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/341_Celastraceae_pos_SIRIUS_350,Fatty acids,0.9641849994659424,N/A,0.0,N/A,0.0,Fatty Acyls,0.8793504238128662
3716,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3421_Celastraceae_pos_SIRIUS_3716,Terpenoids,0.7373837828636169,N/A,0.0,N/A,0.0,Benzenoids,0.6106663942337036
3718,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3422_Celastraceae_pos_SIRIUS_3718,Terpenoids,0.9967033863067627,Triterpenoids,0.9764166474342346,N/A,0.0,Triterpenoids,0.9799108505249023
3719,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3423_Celastraceae_pos_SIRIUS_3719,Terpenoids,0.9228579998016357,Triterpenoids,0.8812628984451294,N/A,0.0,Triterpenoids,0.6167891621589661
3720,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3424_Celastraceae_pos_SIRIUS_3720,Terpenoids,0.9920520186424255,Steroids,0.901544451713562,N/A,0.0,3-hydroxysteroids,0.731144368648529
3721,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3425_Celastraceae_pos_SIRIUS_3721,Terpenoids,0.7686312198638916,N/A,0.0,N/A,0.0,Steroids and steroid derivatives,0.5043648481369019
3722,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3426_Celastraceae_pos_SIRIUS_3722,Terpenoids,0.9223890900611877,Sesquiterpenoids,0.632988452911377,N/A,0.0,Sesquiterpenoids,0.5589544177055359
3724,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3427_Celastraceae_pos_SIRIUS_3724,Terpenoids,0.5813117623329163,Monoterpenoids,0.6740476489067078,N/A,0.0,Prenol lipids,0.6158705353736877
3725,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3428_Celastraceae_pos_SIRIUS_3725,Terpenoids,0.9954556822776794,Triterpenoids,0.9324275851249695,"Lanostane, Tirucallane and Euphane triterpenoids",0.6983245611190796,Triterpenoids,0.8941351175308228
3726,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3429_Celastraceae_pos_SIRIUS_3726,Terpenoids,0.987217128276825,Diterpenoids,0.3315543830394745,N/A,0.0,Diterpenoids,0.6585997939109802
351,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/342_Celastraceae_pos_SIRIUS_351,Alkaloids,0.313063383102417,Nicotinic acid alkaloids,0.6440948843955994,Pyridine alkaloids,0.6421075463294983,Prenol lipids,0.5150196552276611
3727,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3430_Celastraceae_pos_SIRIUS_3727,Terpenoids,0.983896791934967,Triterpenoids,0.8160310387611389,"Lanostane, Tirucallane and Euphane triterpenoids",0.7384903430938721,Triterpenoids,0.7910788059234619
3729,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3431_Celastraceae_pos_SIRIUS_3729,Terpenoids,0.9988231062889099,Triterpenoids,0.9945707321166992,Lupane triterpenoids,0.5659527778625488,Triterpenoids,0.9962366819381714
3730,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3432_Celastraceae_pos_SIRIUS_3730,Terpenoids,0.9935211539268494,Triterpenoids,0.39831164479255676,N/A,0.0,Triterpenoids,0.633240282535553
3731,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3433_Celastraceae_pos_SIRIUS_3731,Terpenoids,0.959594190120697,Apocarotenoids,0.6281895637512207,Apocarotenoids(ε-),0.3745689392089844,Sesquiterpenoids,0.6374967098236084
3732,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3434_Celastraceae_pos_SIRIUS_3732,Terpenoids,0.9944855570793152,Steroids,0.4883893132209778,N/A,0.0,Steroids and steroid derivatives,0.5466793775558472
3733,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3435_Celastraceae_pos_SIRIUS_3733,Fatty acids,0.9967465996742249,N/A,0.0,N/A,0.0,Long-chain fatty acids,0.8994796276092529
3734,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3436_Celastraceae_pos_SIRIUS_3734,Terpenoids,0.9915163516998291,Steroids,0.4640863239765167,N/A,0.0,Hydroxysteroids,0.7491157650947571
3735,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3437_Celastraceae_pos_SIRIUS_3735,Terpenoids,0.9914130568504333,Triterpenoids,0.9603135585784912,N/A,0.0,Triterpenoids,0.9748282432556152
3736,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3438_Celastraceae_pos_SIRIUS_3736,Terpenoids,0.9902534484863281,Steroids,0.7758883237838745,Cholane steroids,0.4043465852737427,"Bile acids, alcohols and derivatives",0.7316004633903503
3737,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3439_Celastraceae_pos_SIRIUS_3737,Shikimates and Phenylpropanoids,0.8877127170562744,Phenylpropanoids (C6-C3),0.9028631448745728,Cinnamic acids and derivatives,0.9333295226097107,Cinnamic acid esters,0.5352120399475098
352,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/343_Celastraceae_pos_SIRIUS_352,Terpenoids,0.97365802526474,Steroids,0.9062176942825317,N/A,0.0,3-hydroxysteroids,0.750169575214386
3738,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3440_Celastraceae_pos_SIRIUS_3738,Terpenoids,0.9869065284729004,N/A,0.0,N/A,0.0,Carotenes,0.5487542152404785
3739,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3441_Celastraceae_pos_SIRIUS_3739,Terpenoids,0.9867550134658813,Steroids,0.8470218181610107,N/A,0.0,3-hydroxysteroids,0.6226556897163391
3740,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3442_Celastraceae_pos_SIRIUS_3740,Shikimates and Phenylpropanoids,0.588234007358551,Lignans,0.6037991046905518,N/A,0.0,Dimethoxybenzenes,0.5995768904685974
3741,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3443_Celastraceae_pos_SIRIUS_3741,Terpenoids,0.990929901599884,Steroids,0.8326069712638855,N/A,0.0,Triterpenoids,0.5795843005180359
3742,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3444_Celastraceae_pos_SIRIUS_3742,Terpenoids,0.8550410866737366,Apocarotenoids,0.9641941785812378,Apocarotenoids(ε-),0.6713435053825378,Sesquiterpenoids,0.8381117582321167
3744,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3446_Celastraceae_pos_SIRIUS_3744,Polyketides,0.9758227467536926,Aromatic polyketides,0.9060441255569458,Depsides and depsidones,0.9059110879898071,Diarylethers,0.9656966924667358
3745,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3447_Celastraceae_pos_SIRIUS_3745,Shikimates and Phenylpropanoids,0.99141925573349,Phenylpropanoids (C6-C3),0.9746583104133606,Cinnamic acids and derivatives,0.9651786088943481,Coumaric acids,0.5234537124633789
3749,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3449_Celastraceae_pos_SIRIUS_3749,Fatty acids,0.9193374514579773,Glycerolipids,0.47199732065200806,N/A,0.0,Fatty acid esters,0.7969985008239746
353,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/344_Celastraceae_pos_SIRIUS_353,Terpenoids,0.9024925231933594,Sesquiterpenoids,0.7353916764259338,Daucane sesquiterpenoids,0.6541226506233215,Sesquiterpenoids,0.7493699789047241
3750,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3450_Celastraceae_pos_SIRIUS_3750,Terpenoids,0.9935550093650818,Triterpenoids,0.7590166330337524,"Lanostane, Tirucallane and Euphane triterpenoids",0.5392531156539917,Triterpenoids,0.543044924736023
3751,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3451_Celastraceae_pos_SIRIUS_3751,Terpenoids,0.7842336893081665,Apocarotenoids,0.7949975728988647,N/A,0.0,Prenol lipids,0.7126472592353821
3752,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3452_Celastraceae_pos_SIRIUS_3752,Shikimates and Phenylpropanoids,0.3912269175052643,Phenylpropanoids (C6-C3),0.3426797688007355,Cinnamic acids and derivatives,0.3592223823070526,Benzene and substituted derivatives,0.7266627550125122
3754,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3454_Celastraceae_pos_SIRIUS_3754,Terpenoids,0.9979936480522156,Triterpenoids,0.9975709915161133,Ursane and Taraxastane triterpenoids,0.5039396286010742,Triterpenoids,0.9867637753486633
3755,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3455_Celastraceae_pos_SIRIUS_3755,Terpenoids,0.884976327419281,Triterpenoids,0.6859025955200195,N/A,0.0,Triterpenoids,0.630256712436676
3757,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3456_Celastraceae_pos_SIRIUS_3757,Terpenoids,0.9978941679000854,Triterpenoids,0.9525905251502991,Oleanane triterpenoids,0.692518413066864,Triterpenoids,0.9815623760223389
3758,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3457_Celastraceae_pos_SIRIUS_3758,Terpenoids,0.9909565448760986,Steroids,0.8694413900375366,Cholane steroids,0.7008746862411499,Steroids and steroid derivatives,0.8406057357788086
3759,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3458_Celastraceae_pos_SIRIUS_3759,Terpenoids,0.7394036054611206,N/A,0.0,N/A,0.0,Prenol lipids,0.7745171785354614
3760,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3459_Celastraceae_pos_SIRIUS_3760,Terpenoids,0.9927015900611877,Steroids,0.8329501152038574,Cholane steroids,0.6968166828155518,"Dihydroxy bile acids, alcohols and derivatives",0.582832932472229
3761,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3460_Celastraceae_pos_SIRIUS_3761,Terpenoids,0.9986475706100464,Triterpenoids,0.9832509756088257,N/A,0.0,Triterpenoids,0.9860409498214722
3762,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3461_Celastraceae_pos_SIRIUS_3762,Fatty acids,0.647120475769043,N/A,0.0,N/A,0.0,Fatty Acyls,0.6767569780349731
3763,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3462_Celastraceae_pos_SIRIUS_3763,Terpenoids,0.8997398018836975,Steroids,0.5576953887939453,N/A,0.0,"Hydroxy bile acids, alcohols and derivatives",0.778279721736908
3767,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3465_Celastraceae_pos_SIRIUS_3767,Polyketides,0.7446942925453186,Polyethers,0.3462640941143036,N/A,0.0,Hydroxysteroids,0.63484787940979
3768,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3466_Celastraceae_pos_SIRIUS_3768,Fatty acids,0.9998291730880737,Octadecanoids,0.3818294405937195,N/A,0.0,Long-chain fatty acids,0.8601651787757874
3769,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3467_Celastraceae_pos_SIRIUS_3769,Fatty acids,0.08885729312896729,Fatty amides,0.3576222360134125,Primary amides,0.9071589708328247,Prenol lipids,0.8114042282104492
3770,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3468_Celastraceae_pos_SIRIUS_3770,Terpenoids,0.9589589238166809,Steroids,0.7564007639884949,Cholane steroids,0.8496095538139343,"Hydroxy bile acids, alcohols and derivatives",0.7894288897514343
3771,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3469_Celastraceae_pos_SIRIUS_3771,Fatty acids,0.9989765882492065,Spingolipids,0.7818236947059631,Sphingoid bases,0.6605519652366638,"Amino acids, peptides, and analogues",0.6342430710792542
355,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/346_Celastraceae_pos_SIRIUS_355,Amino acids and Peptides,0.9493065476417542,Small peptides,0.9080733060836792,Aminoacids,0.9548694491386414,"Amino acids, peptides, and analogues",0.8674811720848083
3772,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3470_Celastraceae_pos_SIRIUS_3772,Terpenoids,0.9627773761749268,Steroids,0.5545718669891357,Cholane steroids,0.6405096650123596,"Hydroxy bile acids, alcohols and derivatives",0.7464144229888916
3773,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3471_Celastraceae_pos_SIRIUS_3773,Terpenoids,0.9681773781776428,Diterpenoids,0.23156917095184326,Cyclophytane diterpenoids,0.5815231204032898,Diterpenoids,0.6595473289489746
3774,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3472_Celastraceae_pos_SIRIUS_3774,Terpenoids,0.9438353180885315,Sesquiterpenoids,0.7130089998245239,N/A,0.0,Prenol lipids,0.8448951840400696
3775,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3473_Celastraceae_pos_SIRIUS_3775,Fatty acids,0.9972401857376099,Glycerolipids,0.9332275390625,N/A,0.0,N-acyl amines,0.6371136903762817
3776,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3474_Celastraceae_pos_SIRIUS_3776,Polyketides,0.9906629323959351,Aromatic polyketides,0.9760184288024902,Depsides and depsidones,0.953222393989563,Diarylethers,0.9442341923713684
3777,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3475_Celastraceae_pos_SIRIUS_3777,Fatty acids,0.9386263489723206,Spingolipids,0.9491384029388428,Sphingoid bases,0.8175921440124512,"Amino acids, peptides, and analogues",0.6256004571914673
3778,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3476_Celastraceae_pos_SIRIUS_3778,Fatty acids,0.3858843743801117,N/A,0.0,N/A,0.0,Hexoses,0.6821457743644714
3780,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3477_Celastraceae_pos_SIRIUS_3780,Fatty acids,0.9998644590377808,Glycerolipids,0.999940037727356,Diacylglycerols,0.8994387984275818,Diacylglycerols,0.7130700945854187
3781,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3478_Celastraceae_pos_SIRIUS_3781,Fatty acids,0.9805833697319031,Fatty Acids and Conjugates,0.4139041304588318,Dicarboxylic acids,0.6674667000770569,Long-chain fatty acids,0.7417241334915161
3782,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3479_Celastraceae_pos_SIRIUS_3782,Fatty acids,0.9709175229072571,Fatty amides,0.7571173310279846,Primary amides,0.9418835043907166,Fatty Acyls,0.8918911814689636
356,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/347_Celastraceae_pos_SIRIUS_356,Fatty acids,0.990341305732727,Glycerolipids,0.9419308304786682,Monoacylglycerols,0.5550811290740967,Monoradylglycerols,0.5852640867233276
3783,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3480_Celastraceae_pos_SIRIUS_3783,Terpenoids,0.7841036915779114,N/A,0.0,N/A,0.0,"Amino acids, peptides, and analogues",0.5642203092575073
3784,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3481_Celastraceae_pos_SIRIUS_3784,Terpenoids,0.8221922516822815,N/A,0.0,N/A,0.0,Glycosyl compounds,0.9088749885559082
3785,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3482_Celastraceae_pos_SIRIUS_3785,Fatty acids,0.970093846321106,Eicosanoids,0.49560174345970154,N/A,0.0,Fatty alcohols,0.5348238348960876
3786,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3483_Celastraceae_pos_SIRIUS_3786,Fatty acids,0.9994457960128784,Octadecanoids,0.6407564878463745,Other Octadecanoids,0.7230819463729858,Long-chain fatty acids,0.9315183162689209
3787,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3484_Celastraceae_pos_SIRIUS_3787,Polyketides,0.1496323198080063,Linear polyketides,0.48349282145500183,Open-chain polyketides,0.4464491903781891,"Hydroxy bile acids, alcohols and derivatives",0.798710286617279
3788,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3485_Celastraceae_pos_SIRIUS_3788,Terpenoids,0.8430684804916382,Triterpenoids,0.44958385825157166,N/A,0.0,12-hydroxysteroids,0.5648102760314941
3789,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3486_Celastraceae_pos_SIRIUS_3789,Polyketides,0.9747861623764038,Xanthones,0.9994738101959229,Methyl xanthones,0.9993303418159485,4-prenylated xanthones,0.98188716173172
3790,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3487_Celastraceae_pos_SIRIUS_3790,Terpenoids,0.987794041633606,Triterpenoids,0.932842493057251,N/A,0.0,Triterpenoids,0.8226128816604614
3791,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3488_Celastraceae_pos_SIRIUS_3791,Polyketides,0.6060211658477783,N/A,0.0,N/A,0.0,Anisoles,0.6726016998291016
3792,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3489_Celastraceae_pos_SIRIUS_3792,Shikimates and Phenylpropanoids,0.6273157000541687,N/A,0.0,N/A,0.0,Anisoles,0.8298707604408264
357,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/348_Celastraceae_pos_SIRIUS_357,Shikimates and Phenylpropanoids,0.9573074579238892,Flavonoids,0.9714559316635132,Flavonols,0.9772289991378784,O-methylated flavonoids,0.7299808263778687
3794,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3490_Celastraceae_pos_SIRIUS_3794,Terpenoids,0.6980257034301758,Diterpenoids,0.5510518550872803,N/A,0.0,Diterpenoids,0.7262635827064514
3795,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3491_Celastraceae_pos_SIRIUS_3795,Alkaloids,0.34197232127189636,N/A,0.0,N/A,0.0,Chlorobenzenes,0.5576903223991394
3796,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3492_Celastraceae_pos_SIRIUS_3796,Terpenoids,0.5572324991226196,Sesquiterpenoids,0.8220226168632507,Drimane sesquiterpenoids,0.4335964322090149,Pyrrolidines,0.5483614802360535
3798,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3493_Celastraceae_pos_SIRIUS_3798,Shikimates and Phenylpropanoids,0.998482882976532,Phenylpropanoids (C6-C3),0.9953480958938599,Cinnamic acids and derivatives,0.9941428899765015,Coumaric acids and derivatives,0.8923446536064148
3799,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3494_Celastraceae_pos_SIRIUS_3799,Terpenoids,0.9761999249458313,Triterpenoids,0.6193820834159851,"Lanostane, Tirucallane and Euphane triterpenoids",0.4011939465999603,Triterpenoids,0.5297642350196838
3800,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3495_Celastraceae_pos_SIRIUS_3800,Terpenoids,0.6713730096817017,Sesquiterpenoids,0.34399864077568054,N/A,0.0,Carboxylic acid imides,0.5495808124542236
3801,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3496_Celastraceae_pos_SIRIUS_3801,Terpenoids,0.9802676439285278,Steroids,0.6762325167655945,N/A,0.0,Hydroxysteroids,0.7562980651855469
3802,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3497_Celastraceae_pos_SIRIUS_3802,Terpenoids,0.985037088394165,Sesquiterpenoids,0.9883105158805847,N/A,0.0,Sesquiterpenoids,0.6851487159729004
3804,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3498_Celastraceae_pos_SIRIUS_3804,Polyketides,0.9940505623817444,Naphthalenes,0.33887356519699097,Bisnaphthalenes,0.74155193567276,Biphenols,0.7507346868515015
3805,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3499_Celastraceae_pos_SIRIUS_3805,Terpenoids,0.9924355149269104,Steroids,0.8801347613334656,Cholestane steroids,0.3518124520778656,Hydroxysteroids,0.541232168674469
35,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/34_Celastraceae_pos_SIRIUS_35,Terpenoids,0.9814000129699707,Sesquiterpenoids,0.3924771249294281,Agarofuran sesquiterpenoids,0.6575127840042114,Agarofurans,0.9592065215110779
3806,/tmp/SIRIUS/2111_Celastraceae/Workspace_SIRIUS_sirius/3500_Celastraceae_pos_SIRIUS_3806,Terpenoids,0.9734140634536743,Triterpenoids,0.9321593642234802,N/A,0.0,Triterpenoids,0.8877421617507935
